Date,SP500,Note10y
16-Aug-07,2200.612,1.4339
17-Aug-07,2254.684,1.4320
20-Aug-07,2254.073,1.4380
21-Aug-07,2256.525,1.4415
22-Aug-07,2283.085,1.4360
23-Aug-07,2280.678,1.4363
24-Aug-07,2307.223,1.4393
27-Aug-07,2287.62,1.4454
28-Aug-07,2234.025,1.4525
29-Aug-07,2283.581,1.4475
30-Aug-07,2274.164,1.4532
31-Aug-07,2299.714,1.4504
04-Sep-07,2323.825,1.4504
05-Sep-07,2298.163,1.4596
06-Sep-07,2308.345,1.4555
07-Sep-07,2269.324,1.4688
10-Sep-07,2266.51,1.4751
11-Sep-07,2297.412,1.4703
12-Sep-07,2298.137,1.4662
13-Sep-07,2317.627,1.4605
14-Sep-07,2318.107,1.4618
17-Sep-07,2306.251,1.4623
18-Sep-07,2373.634,1.4618
19-Sep-07,2388.151,1.4553
20-Sep-07,2372.613,1.4394
21-Sep-07,2383.554,1.4474
24-Sep-07,2371.034,1.4475
25-Sep-07,2370.265,1.4479
26-Sep-07,2383.527,1.4489
27-Sep-07,2392.923,1.4551
28-Sep-07,2385.72,1.4528
01-Oct-07,2417.444,1.4580
02-Oct-07,2416.826,1.4609
03-Oct-07,2406.305,1.4568
04-Oct-07,2411.414,1.4624
05-Oct-07,2435.162,1.4485
09-Oct-07,2447.028,1.4477
10-Oct-07,2443.021,1.4481
11-Oct-07,2430.545,1.4498
12-Oct-07,2442.122,1.4447
15-Oct-07,2421.674,1.4459
16-Oct-07,2405.761,1.4494
17-Oct-07,2410.217,1.4603
18-Oct-07,2408.464,1.4672
19-Oct-07,2346.775,1.4789
22-Oct-07,2355.737,1.4770
23-Oct-07,2376.475,1.4781
24-Oct-07,2370.708,1.4859
25-Oct-07,2368.429,1.4812
26-Oct-07,2401.074,1.4789
29-Oct-07,2410.332,1.4815
30-Oct-07,2394.81,1.4821
31-Oct-07,2423.669,1.4718
01-Nov-07,2360.208,1.4860
02-Nov-07,2362.21,1.4898
05-Nov-07,2350.692,1.4881
06-Nov-07,2379.052,1.4843
07-Nov-07,2310.412,1.4909
08-Nov-07,2309.184,1.4942
09-Nov-07,2276.259,1.5020
13-Nov-07,2319.856,1.4969
14-Nov-07,2304.057,1.4987
15-Nov-07,2273.726,1.5116
16-Nov-07,2285.672,1.5080
19-Nov-07,2245.814,1.5188
20-Nov-07,2256.015,1.5154
21-Nov-07,2220.207,1.5243
23-Nov-07,2257.954,1.5262
26-Nov-07,2205.486,1.5470
27-Nov-07,2238.519,1.5352
28-Nov-07,2303.169,1.5253
29-Nov-07,2304.426,1.5369
30-Nov-07,2322.344,1.5368
03-Dec-07,2308.739,1.5476
04-Dec-07,2293.655,1.5425
05-Dec-07,2329.714,1.5351
06-Dec-07,2364.973,1.5290
07-Dec-07,2360.787,1.5178
10-Dec-07,2378.603,1.5119
11-Dec-07,2318.515,1.5340
12-Dec-07,2332.851,1.5201
13-Dec-07,2335.791,1.5078
14-Dec-07,2303.788,1.5049
17-Dec-07,2269.238,1.5154
18-Dec-07,2283.499,1.5192
19-Dec-07,2280.469,1.5301
20-Dec-07,2292.234,1.5276
21-Dec-07,2330.812,1.5142
24-Dec-07,2349.663,1.5100
26-Dec-07,2351.602,1.5031
27-Dec-07,2318.723,1.5122
28-Dec-07,2322.108,1.5264
31-Dec-07,2306.232,1.5328
02-Jan-08,2273.406,1.5481
03-Jan-08,2273.414,1.5499
04-Jan-08,2217.592,1.5527
07-Jan-08,2224.761,1.5581
08-Jan-08,2184.667,1.5646
09-Jan-08,2214.602,1.5596
10-Jan-08,2232.245,1.5514
11-Jan-08,2202.027,1.5647
14-Jan-08,2225.976,1.5666
15-Jan-08,2170.51,1.5799
16-Jan-08,2158.575,1.5718
17-Jan-08,2095.861,1.5861
18-Jan-08,2083.237,1.5853
22-Jan-08,2060.149,1.6106
23-Jan-08,2104.374,1.5895
24-Jan-08,2125.605,1.5761
25-Jan-08,2091.884,1.5952
28-Jan-08,2128.638,1.5934
29-Jan-08,2141.85,1.5809
30-Jan-08,2131.785,1.5823
31-Jan-08,2167.901,1.5916
01-Feb-08,2194.427,1.5922
04-Feb-08,2171.514,1.5857
05-Feb-08,2102.234,1.5955
06-Feb-08,2087.05,1.5926
07-Feb-08,2104.021,1.5722
08-Feb-08,2095.212,1.5871
11-Feb-08,2107.653,1.5909
12-Feb-08,2123.06,1.5852
13-Feb-08,2152.764,1.5765
14-Feb-08,2123.941,1.5662
15-Feb-08,2125.854,1.5736
19-Feb-08,2124.119,1.5563
20-Feb-08,2141.954,1.5564
21-Feb-08,2115.126,1.5721
22-Feb-08,2132.021,1.5683
25-Feb-08,2161.511,1.5578
26-Feb-08,2176.476,1.5626
27-Feb-08,2175.001,1.5637
28-Feb-08,2155.805,1.5864
29-Feb-08,2097.475,1.6042
03-Mar-08,2098.639,1.6001
04-Mar-08,2091.422,1.5924
05-Mar-08,2103.422,1.5845
06-Mar-08,2057.442,1.5960
07-Mar-08,2040.174,1.6010
10-Mar-08,2008.712,1.6104
11-Mar-08,2083.363,1.5940
12-Mar-08,2065.21,1.6084
13-Mar-08,2075.883,1.6016
14-Mar-08,2032.785,1.6113
17-Mar-08,2014.876,1.6278
18-Mar-08,2100.377,1.6063
19-Mar-08,2049.395,1.6229
20-Mar-08,2098.463,1.6228
24-Mar-08,2130.623,1.5982
25-Mar-08,2135.542,1.6037
26-Mar-08,2116.925,1.6090
27-Mar-08,2093.111,1.6005
28-Mar-08,2076.556,1.6107
31-Mar-08,2088.418,1.6159
01-Apr-08,2163.383,1.5963
02-Apr-08,2159.633,1.5915
03-Apr-08,2162.458,1.5942
04-Apr-08,2164.211,1.6088
07-Apr-08,2167.605,1.5998
08-Apr-08,2157.279,1.5977
09-Apr-08,2139.993,1.6078
10-Apr-08,2149.669,1.6002
11-Apr-08,2106.013,1.6094
14-Apr-08,2098.915,1.6043
15-Apr-08,2108.591,1.5928
16-Apr-08,2156.673,1.5822
17-Apr-08,2158.077,1.5766
18-Apr-08,2197.235,1.5795
21-Apr-08,2193.872,1.5775
22-Apr-08,2174.59,1.5824
23-Apr-08,2180.91,1.5770
24-Apr-08,2194.964,1.5652
25-Apr-08,2209.251,1.5599
28-Apr-08,2207.017,1.5656
29-Apr-08,2198.498,1.5667
30-Apr-08,2190.131,1.5773
01-May-08,2228.093,1.5746
02-May-08,2235.299,1.5635
05-May-08,2225.368,1.5630
06-May-08,2242.473,1.5576
07-May-08,2202.77,1.5660
08-May-08,2210.952,1.5750
09-May-08,2196.537,1.5752
12-May-08,2220.811,1.5735
13-May-08,2220.462,1.5601
14-May-08,2229.744,1.5614
15-May-08,2253.763,1.5720
16-May-08,2256.635,1.5680
19-May-08,2258.74,1.5707
20-May-08,2237.787,1.5773
21-May-08,2202.021,1.5736
22-May-08,2208.198,1.5620
23-May-08,2179.054,1.5700
27-May-08,2193.978,1.5622
28-May-08,2203.102,1.5528
29-May-08,2215.117,1.5450
30-May-08,2218.499,1.5470
02-Jun-08,2195.269,1.5585
03-Jun-08,2182.646,1.5658
04-Jun-08,2183.01,1.5568
05-Jun-08,2225.742,1.5500
06-Jun-08,2157.236,1.5637
09-Jun-08,2159.028,1.5542
10-Jun-08,2153.769,1.5424
11-Jun-08,2117.837,1.5466
12-Jun-08,2124.937,1.5316
13-Jun-08,2156.961,1.5277
16-Jun-08,2157.14,1.5258
17-Jun-08,2142.552,1.5340
18-Jun-08,2121.776,1.5410
19-Jun-08,2130.303,1.5331
20-Jun-08,2090.815,1.5374
23-Jun-08,2090.936,1.5389
24-Jun-08,2085.077,1.5479
25-Jun-08,2097.365,1.5467
26-Jun-08,2036.401,1.5538
27-Jun-08,2028.891,1.5612
30-Jun-08,2031.471,1.5612
01-Jul-08,2039.656,1.5572
02-Jul-08,2002.643,1.5632
03-Jul-08,2004.867,1.5607
07-Jul-08,1988.089,1.5709
08-Jul-08,2022.826,1.5735
09-Jul-08,1976.965,1.5825
10-Jul-08,1990.783,1.5851
11-Jul-08,1968.863,1.5647
14-Jul-08,1951.084,1.5782
15-Jul-08,1929.847,1.5827
16-Jul-08,1978.469,1.5682
17-Jul-08,2002.304,1.5613
18-Jul-08,2002.884,1.5500
21-Jul-08,2001.855,1.5558
22-Jul-08,2028.905,1.5489
23-Jul-08,2037.151,1.5469
24-Jul-08,1990.086,1.5617
25-Jul-08,1998.406,1.5494
28-Jul-08,1961.23,1.5621
29-Jul-08,2007.213,1.5574
30-Jul-08,2040.807,1.5566
31-Jul-08,2014.394,1.5692
01-Aug-08,2003.162,1.5714
04-Aug-08,1985.233,1.5682
05-Aug-08,2042.444,1.5612
06-Aug-08,2050.229,1.5573
07-Aug-08,2013.655,1.5760
08-Aug-08,2061.773,1.5750
11-Aug-08,2076.591,1.5671
12-Aug-08,2051.662,1.5790
13-Aug-08,2046.347,1.5743
14-Aug-08,2057.722,1.5803
15-Aug-08,2066.356,1.5866
18-Aug-08,2035.299,1.5903
19-Aug-08,2016.517,1.5888
20-Aug-08,2029.151,1.5931
21-Aug-08,2034.347,1.5893
22-Aug-08,2057.638,1.5848
25-Aug-08,2017.267,1.5961
26-Aug-08,2024.724,1.5975
27-Aug-08,2041.237,1.5991
28-Aug-08,2071.862,1.5973
29-Aug-08,2043.532,1.5924
02-Sep-08,2035.237,1.6032
03-Sep-08,2032.127,1.6072
04-Sep-08,1971.369,1.6161
05-Sep-08,1980.183,1.6066
08-Sep-08,2021.129,1.6113
09-Sep-08,1952.138,1.6225
10-Sep-08,1964.248,1.6165
11-Sep-08,1992.001,1.6152
12-Sep-08,1996.255,1.6066
15-Sep-08,1902.174,1.6456
16-Sep-08,1935.49,1.6395
17-Sep-08,1844.306,1.6399
18-Sep-08,1924.849,1.6249
19-Sep-08,2002.322,1.5957
22-Sep-08,1925.855,1.5927
23-Sep-08,1895.781,1.5954
24-Sep-08,1892.051,1.5943
25-Sep-08,1929.244,1.5892
26-Sep-08,1935.787,1.5900
29-Sep-08,1765.724,1.6225
30-Sep-08,1861.438,1.5938
01-Oct-08,1853.264,1.6037
02-Oct-08,1778.897,1.6133
03-Oct-08,1754.907,1.6158
06-Oct-08,1687.335,1.6339
07-Oct-08,1590.513,1.6255
08-Oct-08,1573.342,1.6081
09-Oct-08,1453.519,1.6025
10-Oct-08,1436.562,1.5831
14-Oct-08,1594.414,1.5571
15-Oct-08,1450.504,1.5676
16-Oct-08,1512.206,1.5647
17-Oct-08,1502.838,1.5650
20-Oct-08,1574.5,1.5749
21-Oct-08,1526.02,1.5861
22-Oct-08,1433.221,1.6015
23-Oct-08,1451.373,1.5921
24-Oct-08,1401.291,1.5874
27-Oct-08,1356.78,1.5844
28-Oct-08,1503.158,1.5676
29-Oct-08,1486.728,1.5627
30-Oct-08,1525.365,1.5475
31-Oct-08,1548.814,1.5483
03-Nov-08,1544.913,1.5527
04-Nov-08,1607.997,1.5712
05-Nov-08,1524.214,1.5761
06-Nov-08,1448.009,1.5783
07-Nov-08,1490.307,1.5686
10-Nov-08,1471.642,1.5749
12-Nov-08,1365.149,1.5875
13-Nov-08,1459.817,1.5764
14-Nov-08,1399.196,1.5918
17-Nov-08,1363.137,1.6058
18-Nov-08,1376.815,1.6219
19-Nov-08,1292.756,1.6449
20-Nov-08,1206.039,1.6797
21-Nov-08,1282.59,1.6542
24-Nov-08,1365.634,1.6399
25-Nov-08,1374.789,1.6646
26-Nov-08,1423.904,1.6734
28-Nov-08,1437.679,1.6828
01-Dec-08,1309.392,1.7070
02-Dec-08,1361.789,1.7131
03-Dec-08,1397.716,1.7111
04-Dec-08,1356.812,1.7208
05-Dec-08,1406.363,1.6965
08-Dec-08,1460.603,1.6933
09-Dec-08,1426.88,1.7078
10-Dec-08,1444,1.7022
11-Dec-08,1403.196,1.7121
12-Dec-08,1413.071,1.7163
15-Dec-08,1395.211,1.7244
16-Dec-08,1466.874,1.7569
17-Dec-08,1452.876,1.7716
18-Dec-08,1422.186,1.7900
19-Dec-08,1426.388,1.7851
22-Dec-08,1400.417,1.7810
23-Dec-08,1387.079,1.7793
24-Dec-08,1395.755,1.7775
26-Dec-08,1403.223,1.7845
29-Dec-08,1398.251,1.7894
30-Dec-08,1432.652,1.7943
31-Dec-08,1452.976,1.7727
02-Jan-09,1499.166,1.7534
05-Jan-09,1492.207,1.7428
06-Jan-09,1503.866,1.7494
07-Jan-09,1459.578,1.7454
08-Jan-09,1464.601,1.7506
09-Jan-09,1433.412,1.7548
12-Jan-09,1401.069,1.7668
13-Jan-09,1403.627,1.7680
14-Jan-09,1356.789,1.7797
15-Jan-09,1358.64,1.7772
16-Jan-09,1368.919,1.7614
20-Jan-09,1296.633,1.7525
21-Jan-09,1353.328,1.7278
22-Jan-09,1332.84,1.7210
23-Jan-09,1340.018,1.7191
26-Jan-09,1347.468,1.7154
27-Jan-09,1362.184,1.7287
28-Jan-09,1408.072,1.7135
29-Jan-09,1361.535,1.6926
30-Jan-09,1330.51,1.6939
02-Feb-09,1329.813,1.7113
03-Feb-09,1350.885,1.6940
04-Feb-09,1341.765,1.6897
05-Feb-09,1363.816,1.6933
06-Feb-09,1401.061,1.6849
09-Feb-09,1403.194,1.6883
10-Feb-09,1334.303,1.7092
11-Feb-09,1345.5,1.7166
12-Feb-09,1348.151,1.7175
13-Feb-09,1334.833,1.7026
17-Feb-09,1274.256,1.7360
18-Feb-09,1273.294,1.7210
19-Feb-09,1258.817,1.7213
20-Feb-09,1244.717,1.7159
23-Feb-09,1201.561,1.7205
24-Feb-09,1249.76,1.7149
25-Feb-09,1236.742,1.7006
26-Feb-09,1217.491,1.6905
27-Feb-09,1188.84,1.6893
02-Mar-09,1133.431,1.7079
03-Mar-09,1126.176,1.7058
04-Mar-09,1153.349,1.6933
05-Mar-09,1104.376,1.7133
06-Mar-09,1105.998,1.7066
09-Mar-09,1095.036,1.7088
10-Mar-09,1164.831,1.6907
11-Mar-09,1168.074,1.7018
12-Mar-09,1215.869,1.7130
13-Mar-09,1225.316,1.7105
16-Mar-09,1221.033,1.7046
17-Mar-09,1260.291,1.6982
18-Mar-09,1286.622,1.7585
19-Mar-09,1269.925,1.7663
20-Mar-09,1244.855,1.7651
23-Mar-09,1333.207,1.7623
24-Mar-09,1306.028,1.7584
25-Mar-09,1318.611,1.7497
26-Mar-09,1349.373,1.7547
27-Mar-09,1322.187,1.7546
30-Mar-09,1276.225,1.7605
31-Mar-09,1292.977,1.7683
01-Apr-09,1314.631,1.7698
02-Apr-09,1352.474,1.7532
03-Apr-09,1365.663,1.7356
06-Apr-09,1354.36,1.7305
07-Apr-09,1322.912,1.7345
08-Apr-09,1338.532,1.7408
09-Apr-09,1389.487,1.7305
13-Apr-09,1393.125,1.7412
14-Apr-09,1365.204,1.7518
15-Apr-09,1382.36,1.7552
16-Apr-09,1403.89,1.7453
17-Apr-09,1410.85,1.7290
20-Apr-09,1350.52,1.7455
21-Apr-09,1379.22,1.7364
22-Apr-09,1368.92,1.7305
23-Apr-09,1382.52,1.7336
24-Apr-09,1405.74,1.7225
27-Apr-09,1391.58,1.7354
28-Apr-09,1387.82,1.7198
29-Apr-09,1417.99,1.7065
30-Apr-09,1416.73,1.7050
01-May-09,1424.41,1.7008
04-May-09,1472.64,1.7017
05-May-09,1467.25,1.6999
06-May-09,1493.31,1.7003
07-May-09,1473.66,1.6780
08-May-09,1509.14,1.6841
11-May-09,1477.2,1.7000
12-May-09,1475.83,1.7006
13-May-09,1436.74,1.7078
14-May-09,1451.79,1.7111
15-May-09,1435.48,1.7036
18-May-09,1479.24,1.6898
19-May-09,1476.94,1.6894
20-May-09,1469.47,1.6969
21-May-09,1445.28,1.6707
22-May-09,1443.14,1.6602
26-May-09,1481.1,1.6468
27-May-09,1453.28,1.6229
28-May-09,1475.94,1.6385
29-May-09,1495.97,1.6562
01-Jun-09,1534.65,1.6312
02-Jun-09,1537.69,1.6385
03-Jun-09,1516.88,1.6470
04-Jun-09,1534.59,1.6274
05-Jun-09,1530.82,1.6133
08-Jun-09,1529.59,1.6091
09-Jun-09,1535.03,1.6132
10-Jun-09,1529.76,1.6033
11-Jun-09,1539.5,1.6147
12-Jun-09,1541.7,1.6220
15-Jun-09,1505.06,1.6335
16-Jun-09,1485.92,1.6400
17-Jun-09,1483.9,1.6371
18-Jun-09,1496.59,1.6203
19-Jun-09,1501.25,1.6275
22-Jun-09,1455.54,1.6408
23-Jun-09,1458.92,1.6479
24-Jun-09,1468.48,1.6400
25-Jun-09,1499.98,1.6583
26-Jun-09,1498.08,1.6605
29-Jun-09,1511.7,1.6678
30-Jun-09,1498.94,1.6610
01-Jul-09,1505.64,1.6611
02-Jul-09,1461.8,1.6660
06-Jul-09,1465.58,1.6658
07-Jul-09,1436.74,1.6715
08-Jul-09,1435.2,1.6892
09-Jul-09,1440.3,1.6777
10-Jul-09,1434.5,1.6899
13-Jul-09,1470.43,1.6837
14-Jul-09,1478.24,1.6694
15-Jul-09,1522.09,1.6541
16-Jul-09,1535.3,1.6581
17-Jul-09,1534.71,1.6492
20-Jul-09,1552.26,1.6557
21-Jul-09,1557.91,1.6718
22-Jul-09,1557.37,1.6647
23-Jul-09,1593.65,1.6514
24-Jul-09,1598.5,1.6516
27-Jul-09,1603.26,1.6442
28-Jul-09,1599.09,1.6495
29-Jul-09,1592,1.6524
30-Jul-09,1611.14,1.6584
31-Jul-09,1612.31,1.6747
03-Aug-09,1637.06,1.6569
04-Aug-09,1642.03,1.6517
05-Aug-09,1637.81,1.6451
06-Aug-09,1628.82,1.6457
07-Aug-09,1650.73,1.6342
10-Aug-09,1645.26,1.6441
11-Aug-09,1624.91,1.6573
12-Aug-09,1644.23,1.6512
13-Aug-09,1655.66,1.6653
14-Aug-09,1641.54,1.6683
17-Aug-09,1602.06,1.6808
18-Aug-09,1618.6,1.6761
19-Aug-09,1629.92,1.6839
20-Aug-09,1647.85,1.6864
21-Aug-09,1678.84,1.6694
24-Aug-09,1677.94,1.6814
25-Aug-09,1681.92,1.6865
26-Aug-09,1682.29,1.6870
27-Aug-09,1687.16,1.6847
28-Aug-09,1684.05,1.6858
31-Aug-09,1670.52,1.6920
01-Sep-09,1633.63,1.6969
02-Sep-09,1628.66,1.7059
03-Sep-09,1642.68,1.7021
04-Sep-09,1664.34,1.6899
08-Sep-09,1679.32,1.6864
09-Sep-09,1692.48,1.6904
10-Sep-09,1710.14,1.7077
11-Sep-09,1708.18,1.7072
14-Sep-09,1719.04,1.6993
15-Sep-09,1724.45,1.6944
16-Sep-09,1750.91,1.6941
17-Sep-09,1745.8,1.7039
18-Sep-09,1750.43,1.6947
21-Sep-09,1744.47,1.6936
22-Sep-09,1755.99,1.6974
23-Sep-09,1738.32,1.7014
24-Sep-09,1722.02,1.7045
25-Sep-09,1711.53,1.7121
28-Sep-09,1742.32,1.7182
29-Sep-09,1738.48,1.7167
30-Sep-09,1732.86,1.7147
01-Oct-09,1688.24,1.7329
02-Oct-09,1680.7,1.7275
05-Oct-09,1705.73,1.7274
06-Oct-09,1729.14,1.7227
07-Oct-09,1734.74,1.7331
08-Oct-09,1747.7,1.7244
09-Oct-09,1757.6,1.7052
13-Oct-09,1760.51,1.7108
14-Oct-09,1791.47,1.7018
15-Oct-09,1798.91,1.6957
16-Oct-09,1784.35,1.7026
19-Oct-09,1801.12,1.7063
20-Oct-09,1789.93,1.7129
21-Oct-09,1774.33,1.7068
22-Oct-09,1793.34,1.7020
23-Oct-09,1771.5,1.6926
26-Oct-09,1750.75,1.6837
27-Oct-09,1744.95,1.6992
28-Oct-09,1711.09,1.7039
29-Oct-09,1749.76,1.6928
30-Oct-09,1700.67,1.7085
02-Nov-09,1711.65,1.7045
03-Nov-09,1715.81,1.6978
04-Nov-09,1718.21,1.6897
05-Nov-09,1751.45,1.6898
06-Nov-09,1756.07,1.6941
09-Nov-09,1795.56,1.6958
10-Nov-09,1795.9,1.6976
12-Nov-09,1786.66,1.7025
13-Nov-09,1796.93,1.7052
16-Nov-09,1823.29,1.7174
17-Nov-09,1825.18,1.7182
18-Nov-09,1824.61,1.7131
19-Nov-09,1800.12,1.7170
20-Nov-09,1794.65,1.7126
23-Nov-09,1819.17,1.7157
24-Nov-09,1818.31,1.7225
25-Nov-09,1826.74,1.7276
27-Nov-09,1795.7,1.7366
30-Nov-09,1802.68,1.7384
01-Dec-09,1824.54,1.7285
02-Dec-09,1825.4,1.7264
03-Dec-09,1810.13,1.7181
04-Dec-09,1820.11,1.7061
07-Dec-09,1815.7,1.7146
08-Dec-09,1797.31,1.7207
09-Dec-09,1804.1,1.7145
10-Dec-09,1814.81,1.7069
11-Dec-09,1821.8,1.7022
14-Dec-09,1834.55,1.7027
15-Dec-09,1824.37,1.6978
16-Dec-09,1826.45,1.6968
17-Dec-09,1804.96,1.7123
18-Dec-09,1815.5,1.7053
21-Dec-09,1834.59,1.6893
22-Dec-09,1841.17,1.6808
23-Dec-09,1845.8,1.6805
24-Dec-09,1855.5,1.6750
28-Dec-09,1857.89,1.6703
29-Dec-09,1855.61,1.6759
30-Dec-09,1856.14,1.6774
31-Dec-09,1837.5,1.6724
04-Jan-10,1867.06,1.6747
05-Jan-10,1872.9,1.6814
06-Jan-10,1874.73,1.6749
07-Jan-10,1882.34,1.6751
08-Jan-10,1887.77,1.6750
11-Jan-10,1891.06,1.6773
12-Jan-10,1873.32,1.6908
13-Jan-10,1889.1,1.6809
14-Jan-10,1893.72,1.6870
15-Jan-10,1873.3,1.6938
19-Jan-10,1896.72,1.6918
20-Jan-10,1876.9,1.6972
21-Jan-10,1841.39,1.7051
22-Jan-10,1800.61,1.7031
25-Jan-10,1808.93,1.7023
26-Jan-10,1801.34,1.7024
27-Jan-10,1810.21,1.6999
28-Jan-10,1788.97,1.7010
29-Jan-10,1771.4,1.7072
01-Feb-10,1796.67,1.6989
02-Feb-10,1819.99,1.7010
03-Feb-10,1810.64,1.6934
04-Feb-10,1754.3,1.7066
05-Feb-10,1759.38,1.7116
08-Feb-10,1744.37,1.7134
09-Feb-10,1767.18,1.7042
10-Feb-10,1763.69,1.6985
11-Feb-10,1781.01,1.6962
12-Feb-10,1776.5,1.6996
16-Feb-10,1808.72,1.7043
17-Feb-10,1816.7,1.6948
18-Feb-10,1828.81,1.6867
19-Feb-10,1833.09,1.6898
22-Feb-10,1831.21,1.6881
23-Feb-10,1809.05,1.7017
24-Feb-10,1826.99,1.7015
25-Feb-10,1823.64,1.7092
26-Feb-10,1826.27,1.7108
01-Mar-10,1844.87,1.7127
02-Mar-10,1849.17,1.7133
03-Mar-10,1850.24,1.7117
04-Mar-10,1857.2,1.7139
05-Mar-10,1883.28,1.7045
08-Mar-10,1883.29,1.7005
09-Mar-10,1886.6,1.7034
10-Mar-10,1895.38,1.7004
11-Mar-10,1903.68,1.6999
12-Mar-10,1903.29,1.7032
15-Mar-10,1904.19,1.7051
16-Mar-10,1919.02,1.7109
17-Mar-10,1930.22,1.7122
18-Mar-10,1929.63,1.7081
19-Mar-10,1919.8,1.7059
22-Mar-10,1929.64,1.7112
23-Mar-10,1943.7,1.7091
24-Mar-10,1933.04,1.6883
25-Mar-10,1929.75,1.6852
26-Mar-10,1931.18,1.6892
29-Mar-10,1942.51,1.6876
30-Mar-10,1942.81,1.6888
31-Mar-10,1936.48,1.6929
01-Apr-10,1950.91,1.6876
05-Apr-10,1966.44,1.6716
06-Apr-10,1969.76,1.6768
07-Apr-10,1959.04,1.6901
08-Apr-10,1965.72,1.6857
09-Apr-10,1978.86,1.6870
12-Apr-10,1982.4,1.6934
13-Apr-10,1983.91,1.6963
14-Apr-10,2006.06,1.6911
15-Apr-10,2007.74,1.6950
16-Apr-10,1975.36,1.7043
19-Apr-10,1984.32,1.7001
20-Apr-10,2000.33,1.7004
21-Apr-10,1998.31,1.7091
22-Apr-10,2002.93,1.7045
23-Apr-10,2017.19,1.6993
26-Apr-10,2008.55,1.7006
27-Apr-10,1961.6,1.7167
28-Apr-10,1974.63,1.7066
29-Apr-10,2000.34,1.7123
30-Apr-10,1967.05,1.7211
03-May-10,1992.87,1.7182
04-May-10,1945.37,1.7289
05-May-10,1933.25,1.7316
06-May-10,1870.95,1.7471
07-May-10,1842.32,1.7445
10-May-10,1923.39,1.7321
11-May-10,1917.25,1.7355
12-May-10,1944.25,1.7308
13-May-10,1920.76,1.7369
14-May-10,1884.67,1.7447
17-May-10,1887.11,1.7429
18-May-10,1860.65,1.7605
19-May-10,1851.28,1.7574
20-May-10,1779.3,1.7770
21-May-10,1806.05,1.7738
24-May-10,1782.77,1.7798
25-May-10,1783.4,1.7835
26-May-10,1773.65,1.7797
27-May-10,1832.61,1.7572
28-May-10,1809.98,1.7653
01-Jun-10,1778.99,1.7705
02-Jun-10,1825.25,1.7617
03-Jun-10,1832.72,1.7590
04-Jun-10,1769.72,1.7799
07-Jun-10,1745.87,1.7883
08-Jun-10,1765.29,1.7831
09-Jun-10,1754.91,1.7847
10-Jun-10,1806.69,1.7664
11-Jun-10,1815.26,1.7780
14-Jun-10,1812.02,1.7769
15-Jun-10,1854.61,1.7709
16-Jun-10,1853.62,1.7771
17-Jun-10,1856.25,1.7862
18-Jun-10,1858.7,1.7824
21-Jun-10,1851.55,1.7802
22-Jun-10,1822.05,1.7907
23-Jun-10,1816.65,1.7971
24-Jun-10,1786.13,1.7948
25-Jun-10,1791.24,1.7990
28-Jun-10,1787.94,1.8110
29-Jun-10,1732.55,1.8205
30-Jun-10,1715.23,1.8231
01-Jul-10,1709.77,1.8211
02-Jul-10,1701.86,1.8162
06-Jul-10,1710.97,1.8238
07-Jul-10,1765.42,1.8164
08-Jul-10,1782.1,1.8089
09-Jul-10,1794.94,1.8057
12-Jul-10,1796.3,1.8047
13-Jul-10,1824.07,1.7962
14-Jul-10,1823.82,1.8078
15-Jul-10,1826,1.8158
16-Jul-10,1773.43,1.8265
19-Jul-10,1784.06,1.8217
20-Jul-10,1804.48,1.8236
21-Jul-10,1781.6,1.8344
22-Jul-10,1821.76,1.8255
23-Jul-10,1836.75,1.8168
26-Jul-10,1857.34,1.8175
27-Jul-10,1855.39,1.8095
28-Jul-10,1842.66,1.8190
29-Jul-10,1835.29,1.8186
30-Jul-10,1835.4,1.8293
02-Aug-10,1875.85,1.8235
03-Aug-10,1866.87,1.8306
04-Aug-10,1878.81,1.8254
05-Aug-10,1876.51,1.8331
06-Aug-10,1869.77,1.8437
09-Aug-10,1880.06,1.8433
10-Aug-10,1868.88,1.8518
11-Aug-10,1817.13,1.8613
12-Aug-10,1807.61,1.8575
13-Aug-10,1800.39,1.8669
16-Aug-10,1800.7,1.8820
17-Aug-10,1823.18,1.8720
18-Aug-10,1826.14,1.8715
19-Aug-10,1795.24,1.8794
20-Aug-10,1788.67,1.8748
23-Aug-10,1781.47,1.8777
24-Aug-10,1755.65,1.8920
25-Aug-10,1761.62,1.8854
26-Aug-10,1748.14,1.8937
27-Aug-10,1777.6,1.8704
30-Aug-10,1751.79,1.8868
31-Aug-10,1752.55,1.8946
01-Sep-10,1804.46,1.8802
02-Sep-10,1820.98,1.8729
03-Sep-10,1845.1,1.8623
07-Sep-10,1824.05,1.8775
08-Sep-10,1836.21,1.8705
09-Sep-10,1845.09,1.8562
10-Sep-10,1854.1,1.8512
13-Sep-10,1875.41,1.8578
14-Sep-10,1874.07,1.8678
15-Sep-10,1880.74,1.8622
16-Sep-10,1880.37,1.8573
17-Sep-10,1881.93,1.8607
20-Sep-10,1910.6,1.8661
21-Sep-10,1905.74,1.8838
22-Sep-10,1896.77,1.8867
23-Sep-10,1880.97,1.8877
24-Sep-10,1920.84,1.8790
27-Sep-10,1909.98,1.8908
28-Sep-10,1919.59,1.8996
29-Sep-10,1914.84,1.8949
30-Sep-10,1908.95,1.8930
01-Oct-10,1917.42,1.8934
04-Oct-10,1902.15,1.9000
